# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_desk.bag'
# timestamp tx ty tz qx qy qz qw
1305031458.9994 -0.0625 -0.1211 1.4239 -0.8601 -0.0622 -0.0193 0.5060
1305031459.0094 -0.0678 -0.1192 1.4238 -0.8584 -0.0628 -0.0183 0.5088
1305031459.0194 -0.0733 -0.1175 1.4237 -0.8576 -0.0626 -0.0167 0.5102
1305031459.0295 -0.0789 -0.1158 1.4236 -0.8571 -0.0615 -0.0144 0.5113
1305031459.0394 -0.0846 -0.1140 1.4234 -0.8565 -0.0595 -0.0113 0.5125
1305031459.0494 -0.0903 -0.1120 1.4232 -0.8552 -0.0574 -0.0075 0.5150
1305031459.0594 -0.0964 -0.1104 1.4230 -0.8548 -0.0551 -0.0026 0.5161
1305031459.0694 -0.1027 -0.1085 1.4226 -0.8536 -0.0534 0.0027 0.5181
1305031459.0793 -0.1090 -0.1068 1.4224 -0.8525 -0.0529 0.0088 0.5199
1305031459.0894 -0.1157 -0.1048 1.4219 -0.8507 -0.0529 0.0149 0.5228
1305031459.0994 -0.1226 -0.1031 1.4216 -0.8491 -0.0536 0.0218 0.5251
1305031459.1094 -0.1292 -0.1014 1.4212 -0.8485 -0.0562 0.0292 0.5254
1305031459.1194 -0.1359 -0.1001 1.4206 -0.8479 -0.0581 0.0365 0.5256
1305031459.1294 -0.1428 -0.0982 1.4197 -0.8461 -0.0604 0.0434 0.5278
1305031459.1394 -0.1494 -0.0967 1.4187 -0.8454 -0.0629 0.0502 0.5280
1305031459.1494 -0.1559 -0.0951 1.4176 -0.8444 -0.0640 0.0568 0.5289
1305031459.1594 -0.1624 -0.0936 1.4164 -0.8435 -0.0655 0.0625 0.5294
1305031459.1694 -0.1686 -0.0920 1.4150 -0.8428 -0.0659 0.0680 0.5299
1305031459.1793 -0.1747 -0.0903 1.4134 -0.8424 -0.0655 0.0735 0.5299
1305031459.1894 -0.1805 -0.0888 1.4117 -0.8427 -0.0646 0.0782 0.5287
1305031459.1994 -0.1864 -0.0873 1.4098 -0.8424 -0.0630 0.0823 0.5288
1305031459.2094 -0.1920 -0.0857 1.4079 -0.8421 -0.0605 0.0867 0.5289
1305031459.2194 -0.1974 -0.0842 1.4056 -0.8422 -0.0584 0.0900 0.5284
1305031459.2294 -0.2026 -0.0832 1.4034 -0.8430 -0.0563 0.0935 0.5267
1305031459.2394 -0.2076 -0.0821 1.4010 -0.8433 -0.0534 0.0954 0.5262
1305031459.2494 -0.2124 -0.0810 1.3985 -0.8437 -0.0500 0.0961 0.5257
1305031459.2594 -0.2171 -0.0799 1.3959 -0.8445 -0.0451 0.0954 0.5251
1305031459.2694 -0.2215 -0.0792 1.3932 -0.8453 -0.0399 0.0936 0.5245
1305031459.2794 -0.2258 -0.0783 1.3906 -0.8457 -0.0337 0.0909 0.5248
1305031459.2894 -0.2299 -0.0779 1.3878 -0.8468 -0.0272 0.0879 0.5238
1305031459.2994 -0.2335 -0.0772 1.3849 -0.8469 -0.0203 0.0841 0.5247
1305031459.3094 -0.2373 -0.0771 1.3820 -0.8477 -0.0135 0.0806 0.5241
1305031459.3194 -0.2410 -0.0770 1.3791 -0.8476 -0.0052 0.0765 0.5251
1305031459.3294 -0.2443 -0.0772 1.3763 -0.8473 0.0030 0.0720 0.5261
1305031459.3394 -0.2477 -0.0772 1.3733 -0.8459 0.0114 0.0682 0.5289
1305031459.3494 -0.2510 -0.0774 1.3704 -0.8452 0.0204 0.0642 0.5302
1305031459.3594 -0.2543 -0.0778 1.3674 -0.8443 0.0308 0.0604 0.5316
1305031459.3694 -0.2570 -0.0781 1.3636 -0.8420 0.0410 0.0562 0.5350
1305031459.3794 -0.2603 -0.0791 1.3599 -0.8446 0.0519 0.0524 0.5303
1305031459.3894 -0.2633 -0.0801 1.3564 -0.8470 0.0647 0.0481 0.5254
1305031459.3994 -0.2661 -0.0809 1.3527 -0.8489 0.0788 0.0429 0.5209
1305031459.4094 -0.2688 -0.0820 1.3490 -0.8509 0.0937 0.0369 0.5156
1305031459.4194 -0.2714 -0.0830 1.3454 -0.8489 0.1096 0.0306 0.5161
1305031459.4294 -0.2743 -0.0839 1.3419 -0.8481 0.1256 0.0237 0.5142
1305031459.4393 -0.2772 -0.0852 1.3385 -0.8452 0.1407 0.0181 0.5153
1305031459.4494 -0.2799 -0.0868 1.3350 -0.8409 0.1556 0.0122 0.5182
1305031459.4594 -0.2833 -0.0884 1.3314 -0.8399 0.1682 0.0093 0.5160
1305031459.4697 -0.2865 -0.0897 1.3278 -0.8378 0.1806 0.0063 0.5152
1305031459.4794 -0.2900 -0.0914 1.3243 -0.8374 0.1927 0.0050 0.5115
1305031459.4895 -0.2934 -0.0930 1.3206 -0.8368 0.2044 0.0033 0.5080
1305031459.4994 -0.2969 -0.0946 1.3172 -0.8371 0.2165 0.0013 0.5024
1305031459.5095 -0.3004 -0.0960 1.3138 0.8365 -0.2282 0.0012 -0.4982
1305031459.5194 -0.3040 -0.0973 1.3106 0.8355 -0.2388 0.0046 -0.4949
1305031459.5294 -0.3076 -0.0986 1.3077 0.8341 -0.2485 0.0069 -0.4924
1305031459.5394 -0.3117 -0.0997 1.3049 0.8323 -0.2569 0.0093 -0.4912
1305031459.5494 -0.3157 -0.1008 1.3021 0.8305 -0.2638 0.0108 -0.4904
1305031459.5593 -0.3200 -0.1018 1.2994 0.8288 -0.2704 0.0118 -0.4898
1305031459.5693 -0.3248 -0.1029 1.2969 0.8280 -0.2762 0.0113 -0.4878
1305031459.5794 -0.3294 -0.1034 1.2946 0.8260 -0.2822 0.0116 -0.4879
1305031459.5894 -0.3344 -0.1037 1.2925 0.8251 -0.2868 0.0115 -0.4866
1305031459.5995 -0.3395 -0.1041 1.2906 0.8252 -0.2904 0.0107 -0.4843
1305031459.6094 -0.3446 -0.1039 1.2888 0.8245 -0.2932 0.0110 -0.4838
1305031459.6194 -0.3499 -0.1039 1.2874 0.8244 -0.2948 0.0119 -0.4831
1305031459.6294 -0.3551 -0.1035 1.2861 0.8239 -0.2958 0.0133 -0.4833
1305031459.6393 -0.3605 -0.1032 1.2852 0.8233 -0.2973 0.0159 -0.4833
1305031459.6494 -0.3657 -0.1027 1.2843 0.8218 -0.2996 0.0191 -0.4842
1305031459.6594 -0.3711 -0.1021 1.2837 0.8210 -0.3023 0.0223 -0.4838
1305031459.6694 -0.3767 -0.1017 1.2834 0.8215 -0.3055 0.0253 -0.4808
1305031459.6794 -0.3822 -0.1010 1.2832 0.8214 -0.3087 0.0283 -0.4787
1305031459.6894 -0.3879 -0.1003 1.2834 0.8215 -0.3120 0.0311 -0.4764
1305031459.6994 -0.3933 -0.0991 1.2840 0.8216 -0.3140 0.0340 -0.4745
1305031459.7094 -0.3990 -0.0981 1.2846 0.8220 -0.3154 0.0365 -0.4728
1305031459.7194 -0.4047 -0.0969 1.2856 0.8222 -0.3156 0.0391 -0.4721
1305031459.7294 -0.4105 -0.0957 1.2867 0.8220 -0.3154 0.0418 -0.4723
1305031459.7393 -0.4159 -0.0941 1.2881 0.8208 -0.3153 0.0451 -0.4741
1305031459.7494 -0.4216 -0.0926 1.2897 0.8207 -0.3151 0.0471 -0.4742
1305031459.7594 -0.4272 -0.0908 1.2912 0.8201 -0.3143 0.0493 -0.4756
1305031459.7694 -0.4329 -0.0891 1.2929 0.8205 -0.3143 0.0507 -0.4748
1305031459.7794 -0.4384 -0.0872 1.2944 0.8202 -0.3142 0.0519 -0.4752
1305031459.7894 -0.4439 -0.0852 1.2961 0.8206 -0.3135 0.0524 -0.4749
1305031459.7994 -0.4496 -0.0831 1.2976 0.8207 -0.3134 0.0529 -0.4749
1305031459.8094 -0.4549 -0.0811 1.2993 0.8215 -0.3130 0.0536 -0.4736
1305031459.8194 -0.4605 -0.0785 1.3008 0.8220 -0.3124 0.0531 -0.4731
1305031459.8294 -0.4656 -0.0757 1.3022 0.8220 -0.3124 0.0542 -0.4730
1305031459.8394 -0.4709 -0.0732 1.3035 0.8231 -0.3120 0.0542 -0.4714
1305031459.8494 -0.4761 -0.0703 1.3050 0.8238 -0.3119 0.0540 -0.4703
1305031459.8594 -0.4816 -0.0673 1.3061 0.8240 -0.3121 0.0538 -0.4698
1305031459.8693 -0.4866 -0.0646 1.3073 0.8246 -0.3127 0.0529 -0.4684
1305031459.8794 -0.4914 -0.0620 1.3090 0.8269 -0.3120 0.0512 -0.4651
1305031459.8894 -0.4962 -0.0590 1.3105 0.8273 -0.3119 0.0504 -0.4645
1305031459.8994 -0.5011 -0.0562 1.3121 0.8272 -0.3129 0.0499 -0.4640
1305031459.9094 -0.5059 -0.0532 1.3136 0.8272 -0.3132 0.0492 -0.4639
1305031459.9194 -0.5104 -0.0504 1.3153 0.8274 -0.3138 0.0484 -0.4633
1305031459.9294 -0.5152 -0.0471 1.3170 0.8271 -0.3148 0.0480 -0.4631
1305031459.9394 -0.5198 -0.0440 1.3187 0.8273 -0.3159 0.0474 -0.4621
1305031459.9493 -0.5244 -0.0407 1.3203 0.8267 -0.3172 0.0472 -0.4623
1305031459.9594 -0.5288 -0.0375 1.3219 0.8273 -0.3183 0.0463 -0.4606
1305031459.9694 -0.5333 -0.0342 1.3236 0.8274 -0.3197 0.0461 -0.4594
1305031459.9794 -0.5377 -0.0309 1.3254 0.8280 -0.3206 0.0457 -0.4578
1305031459.9895 -0.5421 -0.0276 1.3271 0.8280 -0.3219 0.0455 -0.4568
1305031459.9994 -0.5464 -0.0243 1.3287 0.8279 -0.3230 0.0461 -0.4561
1305031460.0094 -0.5506 -0.0209 1.3306 0.8278 -0.3237 0.0460 -0.4559
1305031460.0193 -0.5546 -0.0176 1.3324 0.8275 -0.3247 0.0466 -0.4558
1305031460.0294 -0.5584 -0.0141 1.3343 0.8275 -0.3250 0.0468 -0.4555
1305031460.0394 -0.5624 -0.0104 1.3359 0.8267 -0.3259 0.0472 -0.4562
1305031460.0494 -0.5660 -0.0070 1.3375 0.8267 -0.3267 0.0470 -0.4556
1305031460.0597 -0.5698 -0.0034 1.3391 0.8263 -0.3272 0.0463 -0.4562
1305031460.0694 -0.5733 0.0001 1.3407 0.8262 -0.3283 0.0446 -0.4557
1305031460.0794 -0.5769 0.0036 1.3424 0.8255 -0.3299 0.0421 -0.4560
1305031460.0893 -0.5799 0.0072 1.3440 0.8250 -0.3313 0.0393 -0.4561
1305031460.0994 -0.5833 0.0109 1.3458 0.8241 -0.3332 0.0350 -0.4568
1305031460.1094 -0.5861 0.0141 1.3475 0.8238 -0.3341 0.0320 -0.4569
1305031460.1193 -0.5895 0.0180 1.3489 0.8220 -0.3366 0.0277 -0.4586
1305031460.1294 -0.5923 0.0216 1.3506 0.8208 -0.3377 0.0248 -0.4601
1305031460.1393 -0.5949 0.0247 1.3525 0.8205 -0.3395 0.0212 -0.4595
1305031460.1493 -0.5974 0.0284 1.3540 0.8195 -0.3409 0.0186 -0.4603
1305031460.1594 -0.5999 0.0318 1.3556 0.8197 -0.3425 0.0154 -0.4589
1305031460.1693 -0.6022 0.0357 1.3570 0.8193 -0.3439 0.0126 -0.4586
1305031460.1793 -0.6046 0.0391 1.3585 0.8199 -0.3450 0.0097 -0.4568
1305031460.1894 -0.6069 0.0429 1.3600 0.8200 -0.3462 0.0082 -0.4557
1305031460.1994 -0.6090 0.0465 1.3618 0.8198 -0.3473 0.0075 -0.4553
1305031460.2094 -0.6111 0.0499 1.3633 0.8196 -0.3482 0.0075 -0.4550
1305031460.2193 -0.6130 0.0534 1.3651 0.8187 -0.3496 0.0088 -0.4554
1305031460.2294 -0.6148 0.0568 1.3667 0.8174 -0.3507 0.0106 -0.4569
1305031460.2394 -0.6171 0.0601 1.3681 0.8156 -0.3536 0.0126 -0.4578
1305031460.2494 -0.6189 0.0634 1.3698 0.8146 -0.3548 0.0154 -0.4586
1305031460.2596 -0.6207 0.0666 1.3715 0.8140 -0.3560 0.0177 -0.4587
1305031460.2694 -0.6221 0.0699 1.3731 0.8130 -0.3568 0.0210 -0.4596
1305031460.2793 -0.6240 0.0731 1.3746 0.8130 -0.3580 0.0233 -0.4586
1305031460.2893 -0.6254 0.0767 1.3764 0.8116 -0.3592 0.0263 -0.4600
1305031460.2994 -0.6271 0.0799 1.3779 0.8111 -0.3604 0.0286 -0.4597
1305031460.3094 -0.6285 0.0833 1.3797 0.8114 -0.3625 0.0299 -0.4575
1305031460.3194 -0.6299 0.0869 1.3813 0.8106 -0.3645 0.0317 -0.4572
1305031460.3294 -0.6313 0.0902 1.3827 0.8103 -0.3666 0.0334 -0.4560
1305031460.3394 -0.6327 0.0940 1.3841 0.8091 -0.3689 0.0360 -0.4561
1305031460.3494 -0.6340 0.0977 1.3854 0.8084 -0.3711 0.0381 -0.4554
1305031460.3594 -0.6354 0.1012 1.3869 0.8079 -0.3737 0.0407 -0.4539
1305031460.3698 -0.6367 0.1046 1.3882 0.8080 -0.3759 0.0432 -0.4515
1305031460.3794 -0.6380 0.1082 1.3896 0.8075 -0.3784 0.0461 -0.4501
1305031460.3894 -0.6392 0.1117 1.3909 0.8066 -0.3808 0.0491 -0.4494
1305031460.3994 -0.6403 0.1154 1.3922 0.8056 -0.3834 0.0517 -0.4488
1305031460.4094 -0.6414 0.1189 1.3935 0.8042 -0.3866 0.0543 -0.4481
1305031460.4193 -0.6425 0.1223 1.3945 0.8031 -0.3893 0.0564 -0.4476
1305031460.4294 -0.6436 0.1258 1.3957 0.8025 -0.3919 0.0589 -0.4461
1305031460.4393 -0.6446 0.1292 1.3971 0.8012 -0.3953 0.0620 -0.4450
1305031460.4494 -0.6456 0.1325 1.3983 0.7999 -0.3983 0.0657 -0.4440
1305031460.4599 -0.6464 0.1360 1.3994 0.7985 -0.4017 0.0695 -0.4430
1305031460.4694 -0.6474 0.1392 1.4006 0.7980 -0.4054 0.0731 -0.4399
1305031460.4797 -0.6484 0.1425 1.4016 0.7971 -0.4095 0.0765 -0.4373
1305031460.4894 -0.6496 0.1458 1.4027 0.7965 -0.4140 0.0789 -0.4336
1305031460.4994 -0.6506 0.1492 1.4036 0.7955 -0.4183 0.0813 -0.4309
1305031460.5094 -0.6518 0.1526 1.4046 0.7942 -0.4227 0.0834 -0.4284
1305031460.5193 -0.6532 0.1557 1.4056 0.7936 -0.4261 0.0856 -0.4258
1305031460.5294 -0.6544 0.1591 1.4066 0.7926 -0.4293 0.0881 -0.4239
1305031460.5393 -0.6558 0.1623 1.4074 0.7924 -0.4314 0.0909 -0.4216
1305031460.5493 -0.6572 0.1655 1.4083 0.7921 -0.4328 0.0938 -0.4201
1305031460.5599 -0.6585 0.1688 1.4092 0.7914 -0.4341 0.0972 -0.4193
1305031460.5693 -0.6599 0.1722 1.4099 0.7909 -0.4348 0.1007 -0.4187
1305031460.5793 -0.6614 0.1754 1.4108 0.7903 -0.4367 0.1031 -0.4173
1305031460.5893 -0.6630 0.1786 1.4116 0.7899 -0.4385 0.1054 -0.4156
1305031460.5994 -0.6645 0.1819 1.4124 0.7890 -0.4405 0.1076 -0.4146
1305031460.6094 -0.6660 0.1853 1.4132 0.7881 -0.4421 0.1102 -0.4139
1305031460.6193 -0.6675 0.1885 1.4140 0.7872 -0.4432 0.1132 -0.4135
1305031460.6294 -0.6691 0.1918 1.4148 0.7869 -0.4444 0.1154 -0.4123
1305031460.6394 -0.6707 0.1953 1.4156 0.7864 -0.4450 0.1181 -0.4117
1305031460.6495 -0.6722 0.1990 1.4163 0.7855 -0.4458 0.1208 -0.4118
1305031460.6595 -0.6738 0.2024 1.4170 0.7855 -0.4471 0.1223 -0.4100
1305031460.6693 -0.6755 0.2059 1.4177 0.7852 -0.4480 0.1238 -0.4092
1305031460.6793 -0.6772 0.2095 1.4183 0.7849 -0.4490 0.1250 -0.4082
1305031460.6894 -0.6789 0.2133 1.4188 0.7847 -0.4498 0.1259 -0.4075
1305031460.6994 -0.6808 0.2170 1.4195 0.7854 -0.4505 0.1265 -0.4051
1305031460.7094 -0.6826 0.2209 1.4199 0.7860 -0.4507 0.1274 -0.4036
1305031460.7193 -0.6843 0.2247 1.4206 0.7863 -0.4511 0.1291 -0.4020
1305031460.7294 -0.6860 0.2286 1.4211 0.7862 -0.4513 0.1312 -0.4012
1305031460.7393 -0.6876 0.2323 1.4217 0.7863 -0.4512 0.1332 -0.4005
1305031460.7494 -0.6890 0.2363 1.4223 0.7859 -0.4516 0.1356 -0.4000
1305031460.7594 -0.6904 0.2403 1.4229 0.7857 -0.4520 0.1374 -0.3993
1305031460.7693 -0.6919 0.2441 1.4235 0.7857 -0.4527 0.1392 -0.3979
1305031460.7794 -0.6932 0.2483 1.4239 0.7856 -0.4528 0.1406 -0.3976
1305031460.7894 -0.6947 0.2525 1.4244 0.7861 -0.4527 0.1416 -0.3964
1305031460.7994 -0.6961 0.2569 1.4249 0.7868 -0.4526 0.1424 -0.3949
1305031460.8093 -0.6973 0.2612 1.4254 0.7875 -0.4520 0.1434 -0.3936
1305031460.8193 -0.6986 0.2654 1.4258 0.7884 -0.4516 0.1447 -0.3918
1305031460.8294 -0.6998 0.2698 1.4264 0.7889 -0.4517 0.1463 -0.3900
1305031460.8393 -0.7007 0.2742 1.4270 0.7897 -0.4516 0.1481 -0.3879
1305031460.8494 -0.7019 0.2785 1.4276 0.7902 -0.4518 0.1501 -0.3859
1305031460.8593 -0.7027 0.2828 1.4281 0.7907 -0.4514 0.1523 -0.3844
1305031460.8694 -0.7034 0.2873 1.4286 0.7913 -0.4516 0.1549 -0.3820
1305031460.8794 -0.7040 0.2919 1.4292 0.7917 -0.4513 0.1570 -0.3806
1305031460.8893 -0.7047 0.2960 1.4298 0.7931 -0.4513 0.1578 -0.3773
1305031460.8994 -0.7050 0.3005 1.4303 0.7935 -0.4510 0.1593 -0.3763
1305031460.9094 -0.7053 0.3049 1.4309 0.7939 -0.4510 0.1604 -0.3749
1305031460.9194 -0.7058 0.3093 1.4316 0.7946 -0.4519 0.1603 -0.3724
1305031460.9294 -0.7060 0.3136 1.4322 0.7949 -0.4526 0.1602 -0.3710
1305031460.9393 -0.7063 0.3178 1.4330 0.7953 -0.4533 0.1602 -0.3692
1305031460.9494 -0.7063 0.3219 1.4340 0.7956 -0.4538 0.1605 -0.3680
1305031460.9595 -0.7064 0.3262 1.4348 0.7950 -0.4543 0.1615 -0.3682
1305031460.9701 -0.7062 0.3302 1.4358 0.7943 -0.4546 0.1630 -0.3687
1305031460.9794 -0.7061 0.3343 1.4368 0.7931 -0.4552 0.1647 -0.3696
1305031460.9894 -0.7060 0.3383 1.4377 0.7928 -0.4557 0.1653 -0.3693
1305031460.9994 -0.7058 0.3423 1.4385 0.7925 -0.4561 0.1659 -0.3695
1305031461.0094 -0.7056 0.3463 1.4394 0.7922 -0.4565 0.1660 -0.3693
1305031461.0193 -0.7055 0.3501 1.4403 0.7917 -0.4570 0.1663 -0.3698
1305031461.0294 -0.7053 0.3541 1.4411 0.7910 -0.4575 0.1667 -0.3705
1305031461.0393 -0.7048 0.3579 1.4419 0.7900 -0.4574 0.1676 -0.3724
1305031461.0493 -0.7047 0.3621 1.4427 0.7898 -0.4580 0.1673 -0.3722
1305031461.0598 -0.7045 0.3661 1.4433 0.7902 -0.4579 0.1667 -0.3717
1305031461.0693 -0.7041 0.3702 1.4438 0.7906 -0.4579 0.1661 -0.3711
1305031461.0793 -0.7039 0.3742 1.4443 0.7918 -0.4574 0.1649 -0.3695
1305031461.0893 -0.7037 0.3783 1.4448 0.7925 -0.4575 0.1647 -0.3682
1305031461.0994 -0.7032 0.3823 1.4453 0.7929 -0.4567 0.1649 -0.3681
1305031461.1093 -0.7028 0.3863 1.4458 0.7931 -0.4560 0.1661 -0.3680
1305031461.1193 -0.7023 0.3900 1.4464 0.7931 -0.4557 0.1670 -0.3680
1305031461.1294 -0.7019 0.3937 1.4472 0.7936 -0.4556 0.1670 -0.3671
1305031461.1393 -0.7014 0.3972 1.4478 0.7932 -0.4552 0.1678 -0.3680
1305031461.1493 -0.7009 0.4008 1.4484 0.7930 -0.4546 0.1683 -0.3689
1305031461.1593 -0.7004 0.4044 1.4489 0.7926 -0.4537 0.1694 -0.3706
1305031461.1693 -0.6999 0.4078 1.4493 0.7927 -0.4527 0.1699 -0.3713
1305031461.1793 -0.6995 0.4111 1.4497 0.7930 -0.4516 0.1702 -0.3717
1305031461.1893 -0.6988 0.4143 1.4501 0.7928 -0.4509 0.1713 -0.3727
1305031461.1993 -0.6984 0.4172 1.4502 0.7934 -0.4503 0.1716 -0.3718
1305031461.2096 -0.6977 0.4200 1.4504 0.7931 -0.4497 0.1730 -0.3725
1305031461.2193 -0.6973 0.4229 1.4505 0.7934 -0.4495 0.1733 -0.3721
1305031461.2293 -0.6969 0.4257 1.4507 0.7937 -0.4492 0.1731 -0.3720
1305031461.2393 -0.6965 0.4286 1.4507 0.7937 -0.4487 0.1733 -0.3725
1305031461.2494 -0.6961 0.4315 1.4505 0.7936 -0.4467 0.1748 -0.3743
1305031461.2593 -0.6954 0.4340 1.4505 0.7931 -0.4454 0.1761 -0.3762
1305031461.2693 -0.6951 0.4367 1.4503 0.7938 -0.4437 0.1767 -0.3765
1305031461.2793 -0.6946 0.4392 1.4501 0.7944 -0.4422 0.1775 -0.3768
1305031461.2894 -0.6937 0.4420 1.4498 0.7944 -0.4410 0.1784 -0.3775
1305031461.2994 -0.6928 0.4450 1.4495 0.7943 -0.4399 0.1799 -0.3784
1305031461.3094 -0.6919 0.4479 1.4492 0.7948 -0.4398 0.1804 -0.3773
1305031461.3193 -0.6908 0.4508 1.4488 0.7948 -0.4387 0.1819 -0.3778
1305031461.3294 -0.6893 0.4538 1.4483 0.7948 -0.4384 0.1839 -0.3772
1305031461.3393 -0.6879 0.4567 1.4478 0.7954 -0.4377 0.1858 -0.3758
1305031461.3493 -0.6864 0.4595 1.4473 0.7962 -0.4376 0.1869 -0.3738
1305031461.3593 -0.6851 0.4623 1.4467 0.7977 -0.4376 0.1872 -0.3704
1305031461.3693 -0.6837 0.4650 1.4461 0.7988 -0.4379 0.1875 -0.3675
1305031461.3793 -0.6823 0.4676 1.4457 0.7993 -0.4378 0.1875 -0.3665
1305031461.3893 -0.6808 0.4701 1.4453 0.8001 -0.4378 0.1871 -0.3650
1305031461.3994 -0.6793 0.4724 1.4452 0.7999 -0.4374 0.1880 -0.3653
1305031461.4095 -0.6776 0.4748 1.4451 0.7994 -0.4368 0.1893 -0.3664
1305031461.4193 -0.6760 0.4768 1.4448 0.7994 -0.4363 0.1897 -0.3669
1305031461.4294 -0.6746 0.4784 1.4448 0.8002 -0.4364 0.1895 -0.3651
1305031461.4393 -0.6731 0.4801 1.4446 0.8006 -0.4371 0.1895 -0.3633
1305031461.4494 -0.6716 0.4817 1.4443 0.8013 -0.4381 0.1886 -0.3610
1305031461.4593 -0.6701 0.4827 1.4441 0.8022 -0.4389 0.1876 -0.3587
1305031461.4693 -0.6688 0.4839 1.4441 0.8028 -0.4394 0.1872 -0.3569
1305031461.4793 -0.6674 0.4849 1.4442 0.8024 -0.4390 0.1880 -0.3579
1305031461.4893 -0.6661 0.4858 1.4446 0.8018 -0.4387 0.1890 -0.3590
1305031461.4994 -0.6647 0.4865 1.4450 0.8014 -0.4378 0.1895 -0.3609
1305031461.5093 -0.6633 0.4869 1.4454 0.8004 -0.4374 0.1903 -0.3629
1305031461.5193 -0.6619 0.4871 1.4459 0.8004 -0.4370 0.1903 -0.3635
1305031461.5293 -0.6605 0.4875 1.4460 0.7999 -0.4368 0.1910 -0.3645
1305031461.5394 -0.6594 0.4874 1.4463 0.8007 -0.4364 0.1913 -0.3631
1305031461.5494 -0.6582 0.4871 1.4465 0.8014 -0.4360 0.1919 -0.3617
1305031461.5593 -0.6568 0.4867 1.4469 0.8008 -0.4353 0.1947 -0.3625
1305031461.5693 -0.6553 0.4862 1.4472 0.8007 -0.4347 0.1972 -0.3620
1305031461.5794 -0.6535 0.4856 1.4474 0.7995 -0.4345 0.2002 -0.3631
1305031461.5893 -0.6519 0.4851 1.4475 0.7990 -0.4348 0.2023 -0.3627
1305031461.5993 -0.6502 0.4842 1.4477 0.7988 -0.4358 0.2036 -0.3614
1305031461.6096 -0.6485 0.4835 1.4479 0.7987 -0.4366 0.2046 -0.3601
1305031461.6193 -0.6469 0.4826 1.4477 0.7989 -0.4368 0.2057 -0.3585
1305031461.6293 -0.6450 0.4814 1.4476 0.7990 -0.4368 0.2073 -0.3577
1305031461.6393 -0.6430 0.4801 1.4474 0.7988 -0.4369 0.2081 -0.3573
1305031461.6494 -0.6412 0.4788 1.4471 0.7988 -0.4373 0.2088 -0.3565
1305031461.6594 -0.6392 0.4775 1.4467 0.7980 -0.4381 0.2097 -0.3567
1305031461.6694 -0.6372 0.4757 1.4465 0.7975 -0.4397 0.2098 -0.3559
1305031461.6793 -0.6354 0.4738 1.4460 0.7972 -0.4421 0.2089 -0.3541
1305031461.6894 -0.6334 0.4721 1.4453 0.7964 -0.4440 0.2084 -0.3539
1305031461.6994 -0.6320 0.4700 1.4448 0.7966 -0.4460 0.2068 -0.3518
1305031461.7094 -0.6302 0.4679 1.4440 0.7960 -0.4478 0.2064 -0.3511
1305031461.7193 -0.6286 0.4656 1.4434 0.7956 -0.4486 0.2063 -0.3511
1305031461.7293 -0.6272 0.4633 1.4426 0.7949 -0.4494 0.2062 -0.3516
1305031461.7393 -0.6256 0.4610 1.4419 0.7943 -0.4502 0.2067 -0.3517
1305031461.7494 -0.6242 0.4583 1.4410 0.7937 -0.4512 0.2070 -0.3515
1305031461.7593 -0.6227 0.4558 1.4397 0.7932 -0.4523 0.2074 -0.3511
1305031461.7694 -0.6216 0.4529 1.4386 0.7933 -0.4540 0.2069 -0.3490
1305031461.7793 -0.6203 0.4498 1.4373 0.7930 -0.4556 0.2065 -0.3476
1305031461.7893 -0.6190 0.4467 1.4358 0.7925 -0.4570 0.2073 -0.3465
1305031461.7994 -0.6177 0.4436 1.4345 0.7918 -0.4585 0.2076 -0.3460
1305031461.8093 -0.6165 0.4399 1.4330 0.7908 -0.4601 0.2083 -0.3457
1305031461.8193 -0.6154 0.4366 1.4315 0.7894 -0.4619 0.2093 -0.3459
1305031461.8293 -0.6140 0.4331 1.4299 0.7882 -0.4639 0.2097 -0.3458
1305031461.8393 -0.6127 0.4292 1.4281 0.7870 -0.4660 0.2100 -0.3455
1305031461.8494 -0.6114 0.4253 1.4262 0.7857 -0.4687 0.2099 -0.3449
1305031461.8593 -0.6103 0.4212 1.4241 0.7850 -0.4718 0.2091 -0.3428
1305031461.8693 -0.6090 0.4175 1.4219 0.7834 -0.4751 0.2084 -0.3422
1305031461.8793 -0.6079 0.4136 1.4197 0.7826 -0.4788 0.2067 -0.3398
1305031461.8893 -0.6068 0.4097 1.4172 0.7821 -0.4819 0.2048 -0.3379
1305031461.8994 -0.6062 0.4062 1.4150 0.7818 -0.4848 0.2025 -0.3357
1305031461.9094 -0.6054 0.4025 1.4126 0.7814 -0.4874 0.2006 -0.3340
1305031461.9193 -0.6047 0.3987 1.4102 0.7814 -0.4888 0.1993 -0.3329
1305031461.9293 -0.6041 0.3949 1.4080 0.7808 -0.4899 0.1995 -0.3326
1305031461.9393 -0.6036 0.3910 1.4059 0.7800 -0.4913 0.2009 -0.3314
1305031461.9494 -0.6029 0.3871 1.4037 0.7790 -0.4927 0.2028 -0.3305
1305031461.9593 -0.6022 0.3831 1.4014 0.7779 -0.4944 0.2050 -0.3292
1305031461.9693 -0.6018 0.3792 1.3992 0.7771 -0.4976 0.2060 -0.3257
1305031461.9793 -0.6013 0.3754 1.3967 0.7764 -0.5007 0.2062 -0.3224
1305031461.9893 -0.6010 0.3714 1.3942 0.7763 -0.5035 0.2053 -0.3187
1305031461.9993 -0.6007 0.3677 1.3916 0.7761 -0.5065 0.2039 -0.3155
